TemplateType=fptcustomcustom	Version=2019.0127	TemplateSignature=T1VURVJXRUFSLEJMQVpFUg==	上3行は Amazon.com 記入用です。上3行は変更または削除しないでください。.																							画像								バリエーション				商品基本情報											商品検索情報																推奨ブラウズノード別の情報	出品情報																							
feed_product_type	出品者SKU	ブランド名	商品名	商品コード(JANコード等)	商品コードのタイプ	表地素材	推奨ブラウズノード	サイズ	カラー	カラーマップ	対象年齢・性別	サイズマップ	在庫数	商品の販売価格	商品メイン画像URL	素材構成	素材構成	素材構成	素材構成	素材構成	素材構成	素材構成	素材構成	素材構成	素材構成	商品のサブ画像URL	商品のサブ画像URL	商品のサブ画像URL	商品のサブ画像URL	商品のサブ画像URL	商品のサブ画像URL	商品のサブ画像URL	商品のサブ画像URL	親子指定	親商品のSKU(商品管理番号)	親子関係のタイプ	バリエーションテーマ	アップデート・削除	メーカー型番	商品説明文	ヒールのタイプ	留め具のタイプ	モデル年(発売年・発表年)	inner_material_type1	inner_material_type2	inner_material_type3	inner_material_type4	inner_material_type5	商品説明の箇条書き	商品説明の箇条書き	商品説明の箇条書き	商品説明の箇条書き	商品説明の箇条書き	検索キーワード	ライフスタイル	ライフスタイル	スタイルキーワード	シーズン	プラチナキーワード	プラチナキーワード	プラチナキーワード	プラチナキーワード	プラチナキーワード	コート・ワンピース・チュニック着丈	material_type	出荷作業日数	商品のコンディション	商品のコンディション説明	ポイント	セール時ポイント	商品の公開日	予約商品の販売開始日	メーカー希望価格	使用しない支払い方法	配送日時指定SKUリスト	セール価格	セール開始日	セール終了日	商品の入荷予定日	最大注文個数	ギフトメッセージ	ギフト包装	メーカー製造中止	配送パターン	販売形態(並行輸入品)	item_package_quantity	廃盤日	販売開始日	商品タックスコード
feed_product_type	item_sku	brand_name	item_name	external_product_id	external_product_id_type	outer_material_type	recommended_browse_nodes	size_name	color_name	color_map	department_name	size_map	quantity	standard_price	main_image_url	material_composition1	material_composition2	material_composition3	material_composition4	material_composition5	material_composition6	material_composition7	material_composition8	material_composition9	material_composition10	other_image_url1	other_image_url2	other_image_url3	other_image_url4	other_image_url5	other_image_url6	other_image_url7	other_image_url8	parent_child	parent_sku	relationship_type	variation_theme	update_delete	part_number	product_description	heel_type	closure_type	model_year	inner_material_type1	inner_material_type2	inner_material_type3	inner_material_type4	inner_material_type5	bullet_point1	bullet_point2	bullet_point3	bullet_point4	bullet_point5	generic_keywords	lifestyle1	lifestyle2	style_keywords	seasons	platinum_keywords1	platinum_keywords2	platinum_keywords3	platinum_keywords4	platinum_keywords5	specific_uses_keywords	material_type	fulfillment_latency	condition_type	condition_note	standard_price_points	sale_price_points	product_site_launch_date	merchant_release_date	list_price	optional_payment_type_exclusion	delivery_schedule_group_id	sale_price	sale_from_date	sale_end_date	restock_date	max_order_quantity	offering_can_be_gift_messaged	offering_can_be_giftwrapped	is_discontinued_by_manufacturer	merchant_shipping_group_name	distribution_designation	item_package_quantity	offering_end_date	offering_start_date	product_tax_code
outerwear	PRA00EX-SEDFIE-S14SHORT	Prana	[ プラナ レディース パンツ ]Prana Halle Pant - Women's Sedona Fields 14/Short	889760533566	UPC	ポリエステル	2131480051	14/Short	Sedona Fields	Sedona Fields	レディーズ	14/Short	1.0	13744.5	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_SEDFIE.jpg											http://kai8217.xsrv.jp/backcountry_img/PRA00EX_SEDFIE_D2.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_CARGN_D10.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_BK_D6.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_WEDWOO_D2.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_BK_D7.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_EQUBL_D2.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_DARKH_D14.jpg		child	PRA00EX	Variation	SizeColor	Update		 																										14	新品																	テスト	JP Parallel Import				
outerwear	PRA00EX-SEDFIE-S14REG	Prana	[ プラナ レディース パンツ ]Prana Halle Pant - Women's Sedona Fields 14/Reg	889760460466	UPC	ポリエステル	2131480051	14/Reg	Sedona Fields	Sedona Fields	レディーズ	14/Reg	1.0	13744.5	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_SEDFIE.jpg											http://kai8217.xsrv.jp/backcountry_img/PRA00EX_SEDFIE_D2.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_CARGN_D10.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_BK_D6.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_WEDWOO_D2.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_BK_D7.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_EQUBL_D2.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_DARKH_D14.jpg		child	PRA00EX	Variation	SizeColor	Update		 																										14	新品																	テスト	JP Parallel Import				
outerwear	PRA00EX-SEDFIE-S14TALL	Prana	[ プラナ レディース パンツ ]Prana Halle Pant - Women's Sedona Fields 14/Tall	889760533764	UPC	ポリエステル	2131480051	14/Tall	Sedona Fields	Sedona Fields	レディーズ	14/Tall	1.0	13744.5	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_SEDFIE.jpg											http://kai8217.xsrv.jp/backcountry_img/PRA00EX_SEDFIE_D2.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_CARGN_D10.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_BK_D6.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_WEDWOO_D2.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_BK_D7.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_EQUBL_D2.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_DARKH_D14.jpg		child	PRA00EX	Variation	SizeColor	Update		 																										14	新品																	テスト	JP Parallel Import				
outerwear	PRA00EX-SEDFIE-S16SHORT	Prana	[ プラナ レディース パンツ ]Prana Halle Pant - Women's Sedona Fields 16/Short	889760533573	UPC	ポリエステル	2131480051	16/Short	Sedona Fields	Sedona Fields	レディーズ	16/Short	1.0	13744.5	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_SEDFIE.jpg											http://kai8217.xsrv.jp/backcountry_img/PRA00EX_SEDFIE_D2.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_CARGN_D10.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_BK_D6.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_WEDWOO_D2.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_BK_D7.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_EQUBL_D2.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_DARKH_D14.jpg		child	PRA00EX	Variation	SizeColor	Update		 																										14	新品																	テスト	JP Parallel Import				
outerwear	PRA00EX-SEDFIE-S16REG	Prana	[ プラナ レディース パンツ ]Prana Halle Pant - Women's Sedona Fields 16/Reg	889760460473	UPC	ポリエステル	2131480051	16/Reg	Sedona Fields	Sedona Fields	レディーズ	16/Reg	1.0	13744.5	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_SEDFIE.jpg											http://kai8217.xsrv.jp/backcountry_img/PRA00EX_SEDFIE_D2.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_CARGN_D10.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_BK_D6.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_WEDWOO_D2.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_BK_D7.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_EQUBL_D2.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_DARKH_D14.jpg		child	PRA00EX	Variation	SizeColor	Update		 																										14	新品																	テスト	JP Parallel Import				
outerwear	PRA00EX-SEDFIE-S16TALL	Prana	[ プラナ レディース パンツ ]Prana Halle Pant - Women's Sedona Fields 16/Tall	889760533771	UPC	ポリエステル	2131480051	16/Tall	Sedona Fields	Sedona Fields	レディーズ	16/Tall	1.0	13744.5	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_SEDFIE.jpg											http://kai8217.xsrv.jp/backcountry_img/PRA00EX_SEDFIE_D2.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_CARGN_D10.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_BK_D6.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_WEDWOO_D2.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_BK_D7.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_EQUBL_D2.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_DARKH_D14.jpg		child	PRA00EX	Variation	SizeColor	Update		 																										14	新品																	テスト	JP Parallel Import				
outerwear	PRA00EX-MOO-S0SHORT	Prana	[ プラナ レディース パンツ ]Prana Halle Pant - Women's Moonrock 0/Short	889760216193	UPC	ポリエステル	2131480051	0/Short	Moonrock	Moonrock	レディーズ	0/Short	1.0	13744.5	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_MOO.jpg											http://kai8217.xsrv.jp/backcountry_img/PRA00EX_SEDFIE_D2.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_CARGN_D10.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_BK_D6.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_WEDWOO_D2.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_BK_D7.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_EQUBL_D2.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_DARKH_D14.jpg		child	PRA00EX	Variation	SizeColor	Update		 																										14	新品																	テスト	JP Parallel Import				
outerwear	PRA00EX-MOO-S0REG	Prana	[ プラナ レディース パンツ ]Prana Halle Pant - Women's Moonrock 0/Reg	889760183396	UPC	ポリエステル	2131480051	0/Reg	Moonrock	Moonrock	レディーズ	0/Reg	1.0	13744.5	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_MOO.jpg											http://kai8217.xsrv.jp/backcountry_img/PRA00EX_SEDFIE_D2.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_CARGN_D10.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_BK_D6.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_WEDWOO_D2.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_BK_D7.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_EQUBL_D2.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_DARKH_D14.jpg		child	PRA00EX	Variation	SizeColor	Update		 																										14	新品																	テスト	JP Parallel Import				
outerwear	PRA00EX-MOO-S0TALL	Prana	[ プラナ レディース パンツ ]Prana Halle Pant - Women's Moonrock 0/Tall	889760216292	UPC	ポリエステル	2131480051	0/Tall	Moonrock	Moonrock	レディーズ	0/Tall	1.0	13744.5	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_MOO.jpg											http://kai8217.xsrv.jp/backcountry_img/PRA00EX_SEDFIE_D2.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_CARGN_D10.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_BK_D6.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_WEDWOO_D2.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_BK_D7.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_EQUBL_D2.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_DARKH_D14.jpg		child	PRA00EX	Variation	SizeColor	Update		 																										14	新品																	テスト	JP Parallel Import				
outerwear	PRA00EX-MOO-S2SHORT	Prana	[ プラナ レディース パンツ ]Prana Halle Pant - Women's Moonrock 2/Short	889760216209	UPC	ポリエステル	2131480051	2/Short	Moonrock	Moonrock	レディーズ	2/Short	1.0	13744.5	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_MOO.jpg											http://kai8217.xsrv.jp/backcountry_img/PRA00EX_SEDFIE_D2.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_CARGN_D10.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_BK_D6.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_WEDWOO_D2.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_BK_D7.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_EQUBL_D2.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_DARKH_D14.jpg		child	PRA00EX	Variation	SizeColor	Update		 																										14	新品																	テスト	JP Parallel Import				
outerwear	PRA00EX-MOO-S2REG	Prana	[ プラナ レディース パンツ ]Prana Halle Pant - Women's Moonrock 2/Reg	889760183402	UPC	ポリエステル	2131480051	2/Reg	Moonrock	Moonrock	レディーズ	2/Reg	1.0	13744.5	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_MOO.jpg											http://kai8217.xsrv.jp/backcountry_img/PRA00EX_SEDFIE_D2.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_CARGN_D10.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_BK_D6.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_WEDWOO_D2.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_BK_D7.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_EQUBL_D2.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_DARKH_D14.jpg		child	PRA00EX	Variation	SizeColor	Update		 																										14	新品																	テスト	JP Parallel Import				
outerwear	PRA00EX-MOO-S2TALL	Prana	[ プラナ レディース パンツ ]Prana Halle Pant - Women's Moonrock 2/Tall	889760216308	UPC	ポリエステル	2131480051	2/Tall	Moonrock	Moonrock	レディーズ	2/Tall	1.0	13744.5	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_MOO.jpg											http://kai8217.xsrv.jp/backcountry_img/PRA00EX_SEDFIE_D2.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_CARGN_D10.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_BK_D6.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_WEDWOO_D2.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_BK_D7.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_EQUBL_D2.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_DARKH_D14.jpg		child	PRA00EX	Variation	SizeColor	Update		 																										14	新品																	テスト	JP Parallel Import				
outerwear	PRA00EX-MOO-S4SHORT	Prana	[ プラナ レディース パンツ ]Prana Halle Pant - Women's Moonrock 4/Short	889760216216	UPC	ポリエステル	2131480051	4/Short	Moonrock	Moonrock	レディーズ	4/Short	1.0	13744.5	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_MOO.jpg											http://kai8217.xsrv.jp/backcountry_img/PRA00EX_SEDFIE_D2.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_CARGN_D10.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_BK_D6.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_WEDWOO_D2.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_BK_D7.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_EQUBL_D2.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_DARKH_D14.jpg		child	PRA00EX	Variation	SizeColor	Update		 																										14	新品																	テスト	JP Parallel Import				
outerwear	PRA00EX-MOO-S4REG	Prana	[ プラナ レディース パンツ ]Prana Halle Pant - Women's Moonrock 4/Reg	889760183419	UPC	ポリエステル	2131480051	4/Reg	Moonrock	Moonrock	レディーズ	4/Reg	1.0	13744.5	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_MOO.jpg											http://kai8217.xsrv.jp/backcountry_img/PRA00EX_SEDFIE_D2.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_CARGN_D10.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_BK_D6.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_WEDWOO_D2.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_BK_D7.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_EQUBL_D2.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_DARKH_D14.jpg		child	PRA00EX	Variation	SizeColor	Update		 																										14	新品																	テスト	JP Parallel Import				
outerwear	PRA00EX-MOO-S4TALL	Prana	[ プラナ レディース パンツ ]Prana Halle Pant - Women's Moonrock 4/Tall	889760216315	UPC	ポリエステル	2131480051	4/Tall	Moonrock	Moonrock	レディーズ	4/Tall	1.0	13744.5	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_MOO.jpg											http://kai8217.xsrv.jp/backcountry_img/PRA00EX_SEDFIE_D2.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_CARGN_D10.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_BK_D6.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_WEDWOO_D2.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_BK_D7.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_EQUBL_D2.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_DARKH_D14.jpg		child	PRA00EX	Variation	SizeColor	Update		 																										14	新品																	テスト	JP Parallel Import				
outerwear	PRA00EX-MOO-S6SHORT	Prana	[ プラナ レディース パンツ ]Prana Halle Pant - Women's Moonrock 6/Short	889760216223	UPC	ポリエステル	2131480051	6/Short	Moonrock	Moonrock	レディーズ	6/Short	1.0	13744.5	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_MOO.jpg											http://kai8217.xsrv.jp/backcountry_img/PRA00EX_SEDFIE_D2.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_CARGN_D10.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_BK_D6.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_WEDWOO_D2.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_BK_D7.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_EQUBL_D2.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_DARKH_D14.jpg		child	PRA00EX	Variation	SizeColor	Update		 																										14	新品																	テスト	JP Parallel Import				
outerwear	PRA00EX-MOO-S6REG	Prana	[ プラナ レディース パンツ ]Prana Halle Pant - Women's Moonrock 6/Reg	889760183426	UPC	ポリエステル	2131480051	6/Reg	Moonrock	Moonrock	レディーズ	6/Reg	1.0	13744.5	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_MOO.jpg											http://kai8217.xsrv.jp/backcountry_img/PRA00EX_SEDFIE_D2.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_CARGN_D10.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_BK_D6.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_WEDWOO_D2.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_BK_D7.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_EQUBL_D2.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_DARKH_D14.jpg		child	PRA00EX	Variation	SizeColor	Update		 																										14	新品																	テスト	JP Parallel Import				
outerwear	PRA00EX-MOO-S6TALL	Prana	[ プラナ レディース パンツ ]Prana Halle Pant - Women's Moonrock 6/Tall	889760216322	UPC	ポリエステル	2131480051	6/Tall	Moonrock	Moonrock	レディーズ	6/Tall	1.0	13744.5	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_MOO.jpg											http://kai8217.xsrv.jp/backcountry_img/PRA00EX_SEDFIE_D2.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_CARGN_D10.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_BK_D6.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_WEDWOO_D2.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_BK_D7.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_EQUBL_D2.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_DARKH_D14.jpg		child	PRA00EX	Variation	SizeColor	Update		 																										14	新品																	テスト	JP Parallel Import				
outerwear	PRA00EX-MOO-S8SHORT	Prana	[ プラナ レディース パンツ ]Prana Halle Pant - Women's Moonrock 8/Short	889760216230	UPC	ポリエステル	2131480051	8/Short	Moonrock	Moonrock	レディーズ	8/Short	1.0	13744.5	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_MOO.jpg											http://kai8217.xsrv.jp/backcountry_img/PRA00EX_SEDFIE_D2.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_CARGN_D10.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_BK_D6.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_WEDWOO_D2.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_BK_D7.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_EQUBL_D2.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_DARKH_D14.jpg		child	PRA00EX	Variation	SizeColor	Update		 																										14	新品																	テスト	JP Parallel Import				
outerwear	PRA00EX-MOO-S8REG	Prana	[ プラナ レディース パンツ ]Prana Halle Pant - Women's Moonrock 8/Reg	889760183433	UPC	ポリエステル	2131480051	8/Reg	Moonrock	Moonrock	レディーズ	8/Reg	1.0	13744.5	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_MOO.jpg											http://kai8217.xsrv.jp/backcountry_img/PRA00EX_SEDFIE_D2.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_CARGN_D10.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_BK_D6.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_WEDWOO_D2.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_BK_D7.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_EQUBL_D2.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_DARKH_D14.jpg		child	PRA00EX	Variation	SizeColor	Update		 																										14	新品																	テスト	JP Parallel Import				
outerwear	PRA00EX-MOO-S8TALL	Prana	[ プラナ レディース パンツ ]Prana Halle Pant - Women's Moonrock 8/Tall	889760216339	UPC	ポリエステル	2131480051	8/Tall	Moonrock	Moonrock	レディーズ	8/Tall	1.0	13744.5	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_MOO.jpg											http://kai8217.xsrv.jp/backcountry_img/PRA00EX_SEDFIE_D2.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_CARGN_D10.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_BK_D6.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_WEDWOO_D2.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_BK_D7.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_EQUBL_D2.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_DARKH_D14.jpg		child	PRA00EX	Variation	SizeColor	Update		 																										14	新品																	テスト	JP Parallel Import				
outerwear	PRA00EX-MOO-S10SHORT	Prana	[ プラナ レディース パンツ ]Prana Halle Pant - Women's Moonrock 10/Short	889760216247	UPC	ポリエステル	2131480051	10/Short	Moonrock	Moonrock	レディーズ	10/Short	1.0	13744.5	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_MOO.jpg											http://kai8217.xsrv.jp/backcountry_img/PRA00EX_SEDFIE_D2.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_CARGN_D10.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_BK_D6.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_WEDWOO_D2.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_BK_D7.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_EQUBL_D2.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_DARKH_D14.jpg		child	PRA00EX	Variation	SizeColor	Update		 																										14	新品																	テスト	JP Parallel Import				
outerwear	PRA00EX-MOO-S10REG	Prana	[ プラナ レディース パンツ ]Prana Halle Pant - Women's Moonrock 10/Reg	889760183440	UPC	ポリエステル	2131480051	10/Reg	Moonrock	Moonrock	レディーズ	10/Reg	1.0	13744.5	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_MOO.jpg											http://kai8217.xsrv.jp/backcountry_img/PRA00EX_SEDFIE_D2.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_CARGN_D10.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_BK_D6.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_WEDWOO_D2.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_BK_D7.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_EQUBL_D2.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_DARKH_D14.jpg		child	PRA00EX	Variation	SizeColor	Update		 																										14	新品																	テスト	JP Parallel Import				
outerwear	PRA00EX-MOO-S10TALL	Prana	[ プラナ レディース パンツ ]Prana Halle Pant - Women's Moonrock 10/Tall	889760216346	UPC	ポリエステル	2131480051	10/Tall	Moonrock	Moonrock	レディーズ	10/Tall	1.0	13744.5	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_MOO.jpg											http://kai8217.xsrv.jp/backcountry_img/PRA00EX_SEDFIE_D2.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_CARGN_D10.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_BK_D6.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_WEDWOO_D2.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_BK_D7.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_EQUBL_D2.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_DARKH_D14.jpg		child	PRA00EX	Variation	SizeColor	Update		 																										14	新品																	テスト	JP Parallel Import				
outerwear	PRA00EX-MOO-S12SHORT	Prana	[ プラナ レディース パンツ ]Prana Halle Pant - Women's Moonrock 12/Short	889760216254	UPC	ポリエステル	2131480051	12/Short	Moonrock	Moonrock	レディーズ	12/Short	1.0	13744.5	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_MOO.jpg											http://kai8217.xsrv.jp/backcountry_img/PRA00EX_SEDFIE_D2.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_CARGN_D10.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_BK_D6.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_WEDWOO_D2.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_BK_D7.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_EQUBL_D2.jpg	http://kai8217.xsrv.jp/backcountry_img/PRA00EX_DARKH_D14.jpg		child	PRA00EX	Variation	SizeColor	Update		 																										14	新品																	テスト	JP Parallel Import				
